review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model,noun_phrases,themes
1258,"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",5,2025-04-21,Dashen Bank,Google Play,positive,0.9998248219490052,distilbert-base-uncased-finetuned-sst-2-english,"['ethiopia', 'this innovation', 'the marketplace', 'a major boost', 'local commerce']",
1259,it so fanrastic and user friendly app. Bravo Dashen bank thanks.,5,2025-04-21,Dashen Bank,Google Play,positive,0.9990429282188416,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'user friendly app', 'bravo dashen bank thanks']",UI / UX
1260,"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",5,2025-04-21,Dashen Bank,Google Play,positive,0.9997945427894592,distilbert-base-uncased-finetuned-sst-2-english,"['the best digital platforms', 'i', 'smooth transactions', 'a seamless shopping experience']",Login / Access Issues|UI / UX
1261,A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,5,2025-04-21,Dashen Bank,Google Play,positive,0.9997891783714294,distilbert-base-uncased-finetuned-sst-2-english,"['a proudly ethiopia innovation', 'that', 'expectations', 'the marketplace feature', 'a big win', 'local shoppers bnd sellers']",Feature Requests / Suggestions
1262,"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",5,2025-04-21,Dashen Bank,Google Play,positive,0.9998010993003844,distilbert-base-uncased-finetuned-sst-2-english,"['dashen super app', 'a game-changer', 'it', 'features', 'that', 'everyday banking', 'transactions', 'i', 'how everything', 'i', 'mobile banking', 'utility payments', 'one place', 'the interface', 'everything', 'the best apps']",Feature Requests / Suggestions|Transactions / Transfers
1263,Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen Bank,Google Play,positive,0.9997546076774596,distilbert-base-uncased-finetuned-sst-2-english,"['many options', 'it', 'the best financial app', 'i']",UI / UX
1264,"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",5,2025-04-21,Dashen Bank,Google Play,positive,0.9998537302017212,distilbert-base-uncased-finetuned-sst-2-english,"['dash bank', 'it', 'this app', 'features', 'i']",Feature Requests / Suggestions
1265,"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",5,2025-04-21,Dashen Bank,Google Play,positive,0.9997860789299012,distilbert-base-uncased-finetuned-sst-2-english,"['the best digital platforms', 'i', 'smooth transactions', 'a seamless shopping experience']",Login / Access Issues|UI / UX
1266,Very convenient,5,2025-04-21,Dashen Bank,Google Play,positive,0.9988445043563844,distilbert-base-uncased-finetuned-sst-2-english,[],
1267,"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",5,2025-04-21,Dashen Bank,Google Play,positive,0.9997797608375548,distilbert-base-uncased-finetuned-sst-2-english,"['the user experience', 'everything', 'the box', 'i', 'it', 'me']",UI / UX
1268,wawwwww what nice super app !!keep it up dashen bank !!,5,2025-04-21,Dashen Bank,Google Play,positive,0.9991359114646912,distilbert-base-uncased-finetuned-sst-2-english,"['wawwwww', 'what nice super app', 'it', 'dashen bank']",
1269,"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",5,2025-04-21,Dashen Bank,Google Play,positive,0.9991750121116638,distilbert-base-uncased-finetuned-sst-2-english,"['dashen superapp', 'the ultimate all-in-one solution', 'banking', 'bill payments', 'everything', 'you', 'your fingertips', 'life']",Login / Access Issues|Transactions / Transfers
1270,"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",5,2025-04-21,Dashen Bank,Google Play,positive,0.9995538592338562,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'its unique offerings', 'individuals', 'businesses', 'it', 'a secure ux first app', 'comprehensive digital meeds', 'i', 'dashen', 'the app', 'the mobile version requirements']",UI / UX
1271,"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",5,2025-04-21,Dashen Bank,Google Play,positive,0.99827241897583,distilbert-base-uncased-finetuned-sst-2-english,"['the very easy, secured, fast and multifunctional dashen supper application', 'i']",
1272,"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",5,2025-04-21,Dashen Bank,Google Play,positive,0.9994187355041504,distilbert-base-uncased-finetuned-sst-2-english,"['one app', 'everything', 'i', 'my bank account', 'truly a super app']",
1273,one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,5,2025-04-21,Dashen Bank,Google Play,positive,0.9995588660240172,distilbert-base-uncased-finetuned-sst-2-english,"['the best digital platforms', 'i', 'smooth transactions', 'a seamless shopping experie']",Login / Access Issues
1274,"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen Bank,Google Play,positive,0.9992392063140868,distilbert-base-uncased-finetuned-sst-2-english,"['dashen bank super app', 'the most suitable, reliable, and fast digital banking system']",UI / UX
1275,This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,5,2025-04-21,Dashen Bank,Google Play,positive,0.9991500377655028,distilbert-base-uncased-finetuned-sst-2-english,"['this', 'what', 'we', 'banking app', 'i', 'banking app', 'this', 'an app', 'features', 'that', 'my lifestyle']",Feature Requests / Suggestions
1276,thanks again,5,2025-04-21,Dashen Bank,Google Play,positive,0.9998217225074768,distilbert-base-uncased-finetuned-sst-2-english,['thanks'],
1277,Super Easy To Use and Fast Transaction.,5,2025-04-21,Dashen Bank,Google Play,positive,0.996877908706665,distilbert-base-uncased-finetuned-sst-2-english,['super easy'],UI / UX
1278,"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",5,2025-04-21,Dashen Bank,Google Play,positive,0.999527096748352,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'an incredible experience', 'dashen super app', 'what an amazing platform', 'it', 'technological advancement 👏👏👏']",UI / UX
1279,"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",5,2025-04-21,Dashen Bank,Google Play,positive,0.9953939914703368,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'the dashen super app', 'this app', 'a game changer', 'anyone', 'a seamless and efficient way', 'their daily life', 'it', 'multiple essential services', 'one easy-to-use platform', 'time', 'tasks', 'the user interface', 'navigation', 'it', 'banking', 'payment services', 'accessing lifestyle features', 'everything']",Feature Requests / Suggestions|Transactions / Transfers|UI / UX
1280,"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",5,2025-04-21,Dashen Bank,Google Play,positive,0.9982413053512572,distilbert-base-uncased-finetuned-sst-2-english,"['the app', 'multiple financial tasks', 'bill payments', 'managing budgets', 'it', 'me', 'a lot', 'time', 'banking way']",Transactions / Transfers
1281,what an App,5,2025-04-21,Dashen Bank,Google Play,positive,0.9938238859176636,distilbert-base-uncased-finetuned-sst-2-english,['what'],
1282,The new e-commerce feature is incredibly amazing and user friendly.,5,2025-04-21,Dashen Bank,Google Play,positive,0.9998598098754884,distilbert-base-uncased-finetuned-sst-2-english,['the new e-commerce feature'],Feature Requests / Suggestions|UI / UX
1283,"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",3,2025-04-21,Dashen Bank,Google Play,positive,0.9974797368049622,distilbert-base-uncased-finetuned-sst-2-english,"['bank supper app', 'high speed', 'quality', 'i', 'features', 'chat', 'budget', 'fuel payment', 'security', 'my opinion', 'this product', 'techonolgy edge', 'this international standard', 'thanks', 'product oweners', 'dashen bank']",Feature Requests / Suggestions|Login / Access Issues|Transactions / Transfers|UI / UX
1284,"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen Bank,Google Play,positive,0.9997472167015076,distilbert-base-uncased-finetuned-sst-2-english,"['the dashen supperapp', 'a revolutionary advancement', 'digital banking', 'exceptional usability', 'an intuitive interface', 'a seamless user experience', 'its standout features', 'the integration', 'qr codes', 'account statement', 'transaction advise', 'chat', 'transaction authentication', 'limit thresholds', 'budgeting', 'different app', 'a single dashboard', 'the curve', 'the excellent work 🤝👏']",Feature Requests / Suggestions|UI / UX
1285,"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,Dashen Bank,Google Play,positive,0.9998795986175536,distilbert-base-uncased-finetuned-sst-2-english,"['a proudly ethiopian innovation', 'that', 'expectations', 'the marketplace feature', 'a big win', 'local shoppers', 'sellers', 'the new updates', 'the e-commerce section', 'ethiopian merchants']",Feature Requests / Suggestions
1286,"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,Dashen Bank,Google Play,positive,0.9998557567596436,distilbert-base-uncased-finetuned-sst-2-english,"['the new updates', 'the e-commerce section', 'ethiopian merchants']",
1287,"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen Bank,Google Play,positive,0.9997962117195128,distilbert-base-uncased-finetuned-sst-2-english,"['dashen bank super app', 'all my banking needs', 'one place', 'clean design and seamless experience']",UI / UX
1288,"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,Dashen Bank,Google Play,positive,0.8947901129722595,distilbert-base-uncased-finetuned-sst-2-english,"['db sup app', 'a platform', 'an application', 'that', 'more satisfactions', 'fastest mode', 'operation', 'which', 'budget planning', 'qr code(scan', 'staff', 'acc', 'other bank ft, merchant payment', 'i', 'i', 'i', 'everyone', 'those platform']",Feature Requests / Suggestions|Transactions / Transfers
1289,the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen Bank,Google Play,negative,0.9822685718536376,distilbert-base-uncased-finetuned-sst-2-english,"['the chat banking', 'unique and only app', 'that', 'money request']",
1290,Better and inclusive app!,5,2025-04-21,Dashen Bank,Google Play,positive,0.999285876750946,distilbert-base-uncased-finetuned-sst-2-english,['better and inclusive app'],
1291,Amazing Application,5,2025-04-21,Dashen Bank,Google Play,positive,0.9998698234558104,distilbert-base-uncased-finetuned-sst-2-english,['amazing application'],
1292,It keep my time to pay my bills and I generate my satment easily,5,2025-04-21,Dashen Bank,Google Play,positive,0.996675968170166,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'my time', 'my bills', 'i', 'my satment']",
1293,"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,Dashen Bank,Google Play,positive,0.999868392944336,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'an amazing app', 'that', 'date', 'the times']",
1294,A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,Dashen Bank,Google Play,positive,0.9993858337402344,distilbert-base-uncased-finetuned-sst-2-english,"['a game-changing ethiopian innovation', 'shopping', 'opportunity', 'the marketplace feature', 'buyers', 'sellers']",Feature Requests / Suggestions|Login / Access Issues
